repository_id,repository_name,repository_type,repository_url,organisation_name,organisation_country,metadata_record_count,full_text_record_count
7164,RACIMO - Repositorio Institucional,institutional,https://racimo.usal.edu.ar,Universidad del Salvador,ar,6709,6566
7168,Queen’s University Belfast: Digital Special Collections & Archives,institutional,https://cdm15979.contentdm.oclc.org,Queen's University Belfast,gb,37196,0
7169,Queensland University of Technology: QUT Digital Collections,institutional,http://digitalcollections.qut.edu.au,Queensland University of Technology,au,0,0
7205,Providence St. Joseph Health Digital Commons,institutional,https://digitalcommons.providence.org/,Providence St. Joseph Health,us,5261,759
7208,Project MUSE,aggregating,https://muse.jhu.edu/,Johns Hopkins University,us,0,0
7209,Profiles in Science,institutional,https://profiles.nlm.nih.gov/,NIH National Library of Medicine,us,0,0
7212,Academic Production,institutional,http://pa.bibdigital.uccor.edu.ar,Catholic University of Cordoba,es,2796,1954
7224,ProQuest,aggregating,https://www.proquest.com/,ProQuest,us,45508,0
7235,Portland Public Library Digital Commons,institutional,https://digitalcommons.portlandlibrary.com,Portland Public Library,us,50140,5
7320,Population Council Knowledge Commons,institutional,https://knowledgecommons.popcouncil.org,Population Council,us,3640,1780
7322,Pontifical Catholic University of Chile: UC Repository,institutional,https://repositorio.uc.cl,Pontifical Catholic University of Chile,cl,0,0
7335,Polar Data Catalogue,institutional,http://www.polardata.ca,Canadian Cryospheric Information Network,ca,769,0
7337,Plymouth Marjon University Repository (CREST),institutional,https://marjon.repository.guildhe.ac.uk/,Plymouth Marjon University,gb,645,293
7351,DigitalCommons@PCOM,institutional,https://digitalcommons.pcom.edu,Philadelphia College of Osteopathic Medicine,us,5254,2143
7371,PennState Law eLibrary,institutional,https://elibrary.law.psu.edu,Penn State Law,us,2407,843
7372,"Dickinson Law Inspire Digital Engagement, Archives and Scholarship",institutional,https://ideas.dickinsonlaw.psu.edu,PennState Dickinson Law,us,3744,771
7406,Otani University Academic Repository,institutional,https://otani.repo.nii.ac.jp/,Otani University,jp,9715,7502
7407,Otago University Research Archive,institutional,https://ourarchive.otago.ac.nz,University of Otago,nz,0,0
7410,Osaka University of Tourism Academic Repository,institutional,https://tourism.repo.nii.ac.jp,OSAKA UNIVERSITY OF TOURISM,jp,279,41
7411,OsakaUniversity of Pharmaceutical Sciences Knowledge Archive,institutional,https://oups.repo.nii.ac.jp/,Osaka University of Pharmaceutical Sciences,jp,180,165
7412,Osaka University of Comprehensive Children Education and Osaka Jonan Women’s Junior College Repository,institutional,https://jonan.repo.nii.ac.jp/,Osaka University of Comprehensive Children Education and Osaka Jonan Women’s Junior College,jp,977,171
7413,Osaka University of Commerce Repository,institutional,https://ouc.repo.nii.ac.jp/,Osaka University of Commerce,jp,963,520
7415,Osaka Shoin Women's University Repository (Japanese),institutional,https://osaka-shoin.repo.nii.ac.jp/,Osaka Shoin Women's University Repository,jp,2070,700
7416,Osaka Sangyo University Repository,institutional,https://osu.repo.nii.ac.jp,OSAKA SANGYO UNIVERSITY,jp,2222,2094
7417,Osaka Ohtani University Library Intelligence Valuable Entrance-Institutional Repositories,institutional,https://osaka-ohtani.repo.nii.ac.jp/,Osaka Ohtani University,jp,409,316
7418,Osaka International University Osaka International College Repository,institutional,https://oiu.repo.nii.ac.jp/,Osaka International Univesity,jp,1062,15
7419,Osaka Institute of Technology Repository,institutional,https://oit.repo.nii.ac.jp/,Osaka Institute of Technology,jp,456,83
7420,Osaka Gakuin University Repository,institutional,https://ogu.repo.nii.ac.jp/,Osaka Gakuin University Repository,jp,358,287
7421,Osaka Electro-Communication University Repository,institutional,https://oecu.repo.nii.ac.jp,Osaka Electro-Communication University,jp,264,36
7422,Osaka Dental University Academic Repository,institutional,https://osaka-dent.repo.nii.ac.jp/,Osaka Dental University,jp,283,37
7423,Osaka Christian College Repository,institutional,https://occ.repo.nii.ac.jp/,Osaka Christian College,jp,72,63
7424,Osaka Chiyoda Junior  College,institutional,https://chiyoda.repo.nii.ac.jp/,Osaka Chiyoda Junior College,jp,98,70
7425,Osaka Aoyama University Repository (Japanese),institutional,https://osaka-aoyama.repo.nii.ac.jp/,Osaka Aoyama University,jp,190,161
7429,"OpenSPACES@UNK: Scholarship, Preservation and Creative Endeavors",institutional,https://openspaces.unk.edu,University of Nebraska Kearney,us,751,254
7430,OpenRiver: A Digital Repository of Southeast Minnesota,institutional,https://openriver.winona.edu,Winona State University,us,14225,2162
7438,Open SPACE @ DMACC,institutional,https://openspace.dmacc.edu,Des Moines Area Community College,us,1196,470
7440,The AUT Research Repository,institutional,https://openrepository.aut.ac.nz/,Auckland University of Technology,nz,8362,0
7442,Telkom university Open Library,institutional,https://openlibrary.telkomuniversity.ac.id,Telkom university,id,104621,37581
7462,Open Data LMU,institutional,https://data.ub.uni-muenchen.de,Ludwig-Maximillians-Universitat Munchen,de,0,0
7488,Oita University of Nursing and Health Sciences Repository,institutional,https://oita-nhs.repo.nii.ac.jp,Oita University of Nursing and Health Sciences,jp,26,19
7489,Oita Prefectural College of Arts and Culture Repository,institutional,https://geitan.repo.nii.ac.jp,Oita Prefectural College of Arts and Culture,jp,1668,862
7490,Ohu University Repository,institutional,https://ohu-lib.repo.nii.ac.jp/en/,Ohu University,jp,1780,1691
7491,Ohkagakuen University ・ Nagoya College Repository,institutional,https://ohka.repo.nii.ac.jp,Ohkagakuen University,jp,268,154
7492,DigitalCommons@ONU,institutional,https://digitalcommons.onu.edu,Ohio Northern University,us,1192,150
7493,Ohio Memory,institutional,https://www.ohiomemory.org,Ohio History Connection,us,188257,0
7497,OUR@Oakland,institutional,https://our.oakland.edu,Oakland University,us,0,0
7513,OISTIR,institutional,https://oist.repo.nii.ac.jp,Okinawa Institute of Science and Technology Graduate University,jp,1668,1069
7514,OHIO Open Library,institutional,https://ohioopen.library.ohio.edu,Ohio University,us,1016,70
7524,Nowosibirsk Elektronnaja Sibir,institutional,http://elib.ngonb.ru,The Digital Siberia Digital Library,ru,20604,243
7528,Notre Dame Seishin University  Academic Repository,institutional,https://ndsu.repo.nii.ac.jp,Notre Dame Seishin University,jp,471,420
7529,Notre Dame Law School: NDLScholarship,institutional,https://scholarship.law.nd.edu,University of Notre Dame,us,11139,4045
7531,Northwestern Pritzker School of Law Scholarly Commons,institutional,https://scholarlycommons.law.northwestern.edu,Northwestern University - Pritzker School of Law,us,9266,7413
7532,Northwestern Michigan College: DSpace,institutional,https://dspace.nmc.edu,Northwestern Michigan College,us,0,0
7534,NMU Commons,institutional,https://commons.nmu.edu,Northern Michigan University,us,4993,859
7535,NKU Digital Repository,institutional,https://dspace.nku.edu,Northern Kentucky University,us,3239,0
7536,Northern Ireland Official Publications Archive at Queen's University Belfast,institutional,http://niopa.qub.ac.uk,Queen's University Belfast,gb,0,0
7538,History and Scholarship Digital Archives,institutional,https://archives.law.nccu.edu,North Carolina Central University,us,1051,467
7539,Aggie Digital Collections and Scholarship,institutional,https://digital.library.ncat.edu,North Carolina Agricultural and Technical State University,us,2470,1195
7542,Nishogakusha University Academic Repository,institutional,https://nishogakusha.repo.nii.ac.jp/,Nishogakusha University,jp,3081,2714
7543,Nishikyushu University・Nishikyushu  University Junior college Repository,institutional,https://nisikyu-u.repo.nii.ac.jp,Nishikyushu University,jp,126,61
7545,Nippon Verterinary and Life Science University Repository,institutional,http://nvlu.repo.nii.ac.jp/,Nippon Veterinary and Life Science University,jp,248,199
7546,Nippon Medical School Institutional Repository,institutional,https://nms.repo.nii.ac.jp/,Nippon Medical School,jp,365,303
7547,Niimi University Repository,institutional,https://niimi-c.repo.nii.ac.jp,Niimi University,jp,1219,648
7548,Niigata University of International and Information Studies Repository,institutional,https://nuis.repo.nii.ac.jp/,Niigata University of International and Information Studies,jp,624,451
7549,Nihon  Fukushi  University  Institutional  Repository,institutional,https://nfu.repo.nii.ac.jp/,Nihon  Fukushi  University,jp,3347,1771
7551,Digital Collections Newton Gresham Library,institutional,https://cdm16042.contentdm.oclc.org,Sam Houston State University,us,21590,0
7553,Newman University Repository,institutional,https://newman.repository.guildhe.ac.uk/,Newman University - Birmingham,gb,125,82
7554,New York Law School Digital Commons,institutional,https://digitalcommons.nyls.edu,New York Law School,us,6635,2795
7557,NMSU Library Digital Collections,institutional,https://nmsu.contentdm.oclc.org/digital/,New Mexico State University,us,34780,0
7561,Ners Unair Repository,institutional,http://eprints.ners.unair.ac.id,Airlangga University Faculty of Nursing,id,994,730
7563,Digital Commons@NLU,institutional,https://digitalcommons.nl.edu,National Louis University,us,1319,893
7565,National Women's Education Center of Japan,institutional,https://nwec.repo.nii.ac.jp/,National Women's Education Center of Japan,jp,8134,2933
7568,National Taiwan Normal University: NTNU Institutional Repository,institutional,http://rportal.lib.ntnu.edu.tw,National Taiwan Normal University,tw,0,0
7573,National Library of Jamaica: CONTENTdm,institutional,http://cdm16964.contentdm.oclc.org,National library of Jamaica,jm,71,0
7574,National Library of Finland: Fragmenta Membranea,institutional,http://fragmenta.kansalliskirjasto.fi,National Library of Finland,fi,1620,1
7575,Národní­ knihovna České republiky - Digitální knihovna Kramerius,institutional,http://kramerius.nkp.cz,Národní­ knihovna České republiky,cz,12655,0
7577,"National Institute of Technology, Sasebo College Academic Repository",institutional,https://sasebo.repo.nii.ac.jp/,"National Institute of Technology,Sasebo College",jp,883,154
7578,"National Institute of  Technology, Kitakyushu College Repository",institutional,https://kitakyushu.repo.nii.ac.jp,"National Institute of Technology, Kitakyushu College",jp,286,0
7579,QST-Repository,institutional,https://repo.qst.go.jp/,National Institutes for Quantum and Radiological Science and Technology,jp,82808,291
7580,National Institute of Japanese Literature Repository,institutional,https://kokubunken.repo.nii.ac.jp/,National Institute of Japanese Literature,jp,4174,2241
7582,NIE Digital Repository,institutional,https://repository.nie.edu.sg,"National Institute of Education, Nanyang Technological University",sg,0,0
7583,National Institute for Educational Policy Research Results Archive,institutional,https://nier.repo.nii.ac.jp/,National Institute for Educational Policy Research,jp,1825,440
7584,NCRM EPrints Repository,institutional,http://eprints.ncrm.ac.uk,National Centre for Research Methods,gb,3392,792
7585,Naruto University of Education Digital Collection,institutional,https://naruto.repo.nii.ac.jp,Naruto University of Education,jp,18015,1658
7587,Narotama University Repository,institutional,http://repository.narotama.ac.id,Narotama University,id,691,524
7589,Nara Saho College Repository,institutional,https://narasaho-c.repo.nii.ac.jp/,Nara Saho College,jp,275,142
7590,Nara Prefectural University Repository,institutional,https://narapu.repo.nii.ac.jp,Nara Prefectural University,jp,1634,15
7591,Nara National Museum Repository,institutional,https://narahaku.repo.nii.ac.jp/,Nara National Museum,jp,774,9
7592,Nanzan University Repository,institutional,https://nanzan-u.repo.nii.ac.jp,Nanzan University,jp,3093,2521
7593,Nakamura Gakuen University Repository (Japanese),institutional,https://nakamura-u.repo.nii.ac.jp/,Nakamura Gakuen University,jp,2627,823
7594,Nagoya Zokei University of Art & Design Academic Repository,institutional,https://nzu.repo.nii.ac.jp,Nagoya Zokei University of Art & Design,jp,811,606
7597,Nagoya Ryujo Junior College Repository,institutional,https://ryujo.repo.nii.ac.jp,Nagoya Ryujo Junior College,jp,457,402
7599,Nagoya College of Music Repository,institutional,https://meion.repo.nii.ac.jp/,Nagoya College of Music,jp,66,34
7600,Nagasaki Wesleyan University Repository,institutional,https://wesleyan.repo.nii.ac.jp/,Nagasaki Wesleyan University,jp,893,819
7601,Nagasaki University of Foreign Studies Repository,institutional,https://nufs.repo.nii.ac.jp/,Nagasaki University of Foreign Studies,jp,776,336
7602,Nagasaki Junshin Catholic University Repository,institutional,https://n-junshin.repo.nii.ac.jp,Nagasaki Junshin Catholic University,jp,85,60
7603,Nagasaki Junior College Academic Repository,institutional,https://njc.repo.nii.ac.jp/,Nagasaki Junior College,jp,247,236
7604,NiAS_Repo,institutional,https://nias.repo.nii.ac.jp,Nagasaki Institute of Applied Science,jp,823,497
7607,Nagano Women's Junior College Repository,institutional,https://nagajo-junior-college.repo.nii.ac.jp/,Nagano Women's Junior College,jp,63,57
7609,Nagahama Institute of Bio-Science and Technology Repository,institutional,https://nbio.repo.nii.ac.jp/,Nagahama Institute of Bio-Science and Technology,jp,37,18
7610,National Research Institute for Earth Science and Disaster Resilience Repository,institutional,https://nied-ir.bosai.go.jp/,National Research Institute for Earth Science and Disaster Resilience,jp,3229,430
7613,NIDA (National Institute of Development Administration): Wisdom Repository,institutional,https://repository.nida.ac.th,National Institute of Development Administration,th,0,0
7615,NEH Digital Repository,governmental,https://neh.dspacedirect.org,National Endowment for the Humanities,us,0,0
7616,NDSU Repository,institutional,https://library.ndsu.edu/ir,North Dakota State University,us,0,0
7623,Museo Félix Cañada,institutional,http://museovirtualfelixcanada.digibis.com,Museo Félix Cañada,es,69,0
